Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
553714,B001E5E3NK,A170EOCWWXBLF5,zzzed,12,12,5,1156032000,great brand of stevia in convenient tablets,":: SteviaTabs Stevia Extract Tablets, Pack of Four 100-Count Packages ::<br /><br />I am hooked on always taking my coffee with stevia. The form I most often use is the shaker jar, the blend with FOS, from this same reliable company (Wisdom Naturals).<br /><br />But I also buy their product in tablets for the convenience. I take a packet with me for when I am away from home (travel, motels, etc).<br /><br />Another good reason for choosing tablets that I learned from experience:<br /><br />I was trying to get a friend to switch to stevia for his coffee instead of the chemical whatever-it-was sweetener tabs that were his habit. He reported that the stevia was far too intenseley sweet. I was suprised, but then after further dialogue, learned that it was because when he used the shaker jar, he poured in too much. Since then I found that setting a stevia-newbie up with tablets, and the simple instructions of 1-2 tabs per cup, it's what makes for the best approach.<br /><br />Note! Amzn's current price on these, less than $4 per pack, it is VERY good. I spent a lot of time last winter researching lowest possible price on this product. I really believe AMZN's price here cannot be beat -- particularly if you're calculating in the current promo of 20% off and free shipping."
26728,B002GWMGGQ,A1EFXXRDV40C4E,Charles Casterline,1,1,5,1328832000,Smoothest Coffee Yet,Home roasting is a neat little adventure that my wife and I got into just a few months ago. We have tried a few different coffees now and the best so far is this Peruvian High grown stuff. The quality is very good from the distributor and we are very happy having ordered from them a couple times. Try it you will like it!
254624,B001DC9SY8,A2CVWLECD1P7ZD,David E. Eisner,1,1,5,1220313600,This is serious,"Folks,now that I have your attention:  Buy these crackers and replace all the typical crap you have lying around your house. These are known as a ""heart healthy"" and are recommended by my cardiology group. (Note: I am not a cardiologist but I slept at a Holiday Inn last nite!) These are low sugar,low fat, no trans fat,etc. As important, if you consume these instead of potato chips,cheese doodles,onion dip and salsa chips you will be replacing the bad cholesterol stuff with the good stuff and keeping your sugar intake low as well. A lot of eating is emotional and psychological based,not hunger based. Do the above mentioned swap,give it six weeks and you will be proactively ahead of the curve. I put these in my music store as well,on the front counter. customers eat about half and my employees gobble the rest of them up.""Wanna buy a banjo,here..have a handful of these while you think about it!"""
267403,B008MPC2LK,AXHTH0EL75SOJ,"Rowan Oak ""missrowanoak""",1,1,4,1309219200,I love Eden brand,"I love Eden brand beans. Much more affordable than in the store. I haven't had any dented cans of beans or any problems. So far, so good!"
481445,B0001EQN88,AL04FWZ9PADDL,Colorado Coffee Lover,0,0,5,1299888000,Decaf with pleasing gusto,"Senseo coffee pods are our favorite because of the coffee fullness and the fact that they are real coffee in paper filter pods vs plastic pods other single serve coffee makers use.  We like the Columbian and Expresso for morning, but late in the day prefer decaf coffee and and the Senseo decaf is as full flavored and pleasing as the caffeine coffee pods.  A nice way to end the day."
492104,B002LVACUE,A3DFN5JMJM888J,Swody21,3,3,5,1295568000,Best Cereal Ever,"Waffle Crisp has been my favorite cereal since I was 12 or so the first time I tasted it. Now I'm 24 and I still totally live it. I can't find it sold anywhere in my area, which frustrates me, so I have purchased it here on Amazon to be delivered to my house every three months, which is already not enough. It was my first purchase from amazon and I'm not a internet buyer, so if that tells you anything..."
542393,B003CK7MME,A2BCDZO1XQLDH,R. Lanthier,1,2,5,1252022400,Excellent green tea,"Superb green tea. Organic and decaf. These bags are really filled up, so you get a lot of bang for the bag! With they came in larger boxes..."
388376,B0010748DM,A28Z4DMZ1TLBHS,Mavra,1,1,5,1328572800,My two cats love it !I,"I have two indoor cats that have a very sedentary life.<br />One will eat everything you give her, literally everything, including green salad and Doritos. The other one will only eat cat food.<br />I feed them tonight for the first time with Royal Canin Light 40, I mixed other brand with Royal Canin. And guess what? They sorted the food and ate all the Royal Canin pieces first, leaving behind the other brand.<br />I'm so happy they liked it. But mostly I'm happy they are eating high protein food instead of fillers. It's expensive, yes, but I think it's worth it.<br />I do recommend this product."
266980,B004BKLHOS,ADS99W8WMEXZ2,"Michelle Dunn ""Author, columnist""",0,0,5,1298419200,I love everything about these crackers,"Back to Nature Golden Honey Oat Grahams are the best graham crackers I have ever had.  If you are used the ""regular"" grahams you will love these. I love everything about them including the packaging. Things I love, no artificial preservatives, flavors or colors and NO High Fructose Corn Syrup (yay!), they are tasty, crisp and whole grain.  These are good by themselves or with peanut butter or as s'mores. I highly recommend them for your whole family.  Just  like the box says, simple ingredients, delicious and good."
419524,B0029ZAOW8,A33Q0D89RCG8PJ,Anon,0,0,4,1341187200,... this energy drink works well for me,"While it doesn't always work for five hours, this energy drink works well for me.  I've tried other energy drinks but they don't work as fast or last as long as 5 Hour Energy.<br /><br />It takes a while to get accustomed to the taste.  I probably would not drink this for the flavor alone.  Grape seems to taste the best."
127362,B005VOONKI,A14MSHFCXPARFS,Latin Pod,2,4,1,1337040000,Very Weak,"If you like dark, bold and strong coffee, you will not like Marley Coffee & Tea One Love Organic Coffee.  The product is packaged in convenient one cup serving packets, but it's very weak and almost tasteless.  It took at least two packets to make one half way decent cup of coffee.  Therefore, unless you like watery coffee, I would not recommend that you purchase this product."
558549,B000A11IRI,AL6V1X50WLAMY,Michelle Rama,8,8,5,1194048000,Awesome!,All of Ferdies products are delicious and well worth the price. We order them all at Christmas time and are never disappointed.
215142,B0030VBRCG,A3PXG657WQEMKZ,"R Fitz ""Rachel""",0,0,5,1331251200,"LOVE these! Great product, Great Value","We get these through the Amazon Subscribe and Save program. They are an excellent natural snack. My son loves them, and Amazon's Subscribe and Save program makes it so easy to keep them stocked in our pantry. Happy Baby does a great job of producing high quality organic baby food at a pretty reasonable price! They are a staple in our house."
184619,B001BCVY4W,AP6ZL52YA27W5,Chambolle,2,2,3,1240617600,Cats love it -- but I am concerned,"This variety pack came to us as an Amazon Vine program sample.  Our two cats have been living on various ""high end"" dry cat foods for some time now (e.g., the ""Before Grain"" foods in chicken, tuna and salmon versions, and some fancy pantsy ""Duck a l'orange"" stuff from our local pet shop).  They have not been partial to canned foods, nor have I often gone the canned food route because it is less than convenient and didn't seem worth the candle since they seem to favor dry food (and mice and birds and whatever else they can glean from our little acre in the woods).  They typically start out loving canned food, but after a few bites, the rest sits in the bowl and dries out before we toss it and go back to the dry food they've grown to love.<br /><br />However, both of our cats are smitten by this stuff.  It looks like real food out of the can, with large chunks of fish and seafood in a thickened broth.  It doesn't have the strong fishy smell of most canned foods and looks like something I could almost be tempted to eat my self in a pinch.  The 3 ounce size makes it perfect for a ""treat"" for the cats between feedings of dry food and they leave nothing behind when we dump a can in their dish (with some added hot water as they really love the broth).<br /><br />But I'm not sure I want my cats eating this stuff for the same reason I don't want my eight year old eating at fast food franchises, much as she might love the food and snarf it up in a flash -- I'm concerned this food may not be a healthy thing for the animal eating it or for the planet. Seeing ""Made in Thailand"" emblazoned on the box made me immediately wonder whether this stuff might include ingredients banned in the US or could otherwise be manufactured without adequate regulation of methods and materials.  The Chinese pet food fiasco certainly came to mind.<br /><br />The discussions of other reviewers about the menadione used in this product confirms my concern.  I'm also left to wonder about the source of the fish and seafood in these cans -- is it farm raised in Thailand and if so under what conditions; is it wild fish that may be subject to overfishing and at the very least ought to be feeding hungry humanity rather than going down my cats' gullets; what about mercury and other contaminants in the food?<br /><br />Bottom line: my cats seem to love the stuff, but I'm not sure that will be sufficient to convince me to buy it again."
